"name","lon","lat"
"Blks 221 A/B Boon Lay Place",103.7130672,1.3457434
"Blks 22A/B Havelock Road",103.8295345,1.2877793
"Blks 79/79A Circuit Road",103.88493,1.3256079
"Blks 91/92 Whampoa Drive",103.8540838,1.3234136
"Chinatown Market",103.8431241,1.28254
"Chong Pang Market & Food Centre",103.8283204,1.4316885
"Hong Lim Market & Food Centre",103.8457896,1.2851501
"Kovan Market & Food Centre",103.886143,1.3590554
"Pek Kio Market & Food Centre",103.8502203,1.3161946
"People's Park Food Centre",103.8425582,1.2852104
"Tekka Market",103.8507835,1.30642
