"name","lon","lat"
"Marina Bay MRT Station",103.8545978,1.2764274
"Marina South MRT Station",103.863631,1.2714087
"Gardens by the Bay MRT Station",103.8679636,1.2793368
"Founders' Memorial MRT Station",103.869127,1.2897288
"Tanjong Rhu MRT Station",103.8634707,1.3002063
"Katong Park MRT Station",103.8867221,1.2966173
"Tanjong Katong MRT Station",103.8976565,1.2998999
"Marine Parade MRT Station",103.888814,1.30841
"Marine Terrace MRT Station",103.9143336,1.3048792
"Siglap MRT Station",103.9300941,1.3100151
"Bayshore MRT Station",103.9422857,1.3131656
"Bedok South MRT Station",103.9301725,1.3240113
"Sungei Bedok MRT Station",103.9301725,1.3240113
"Changi Airport Terminal 5 MRT Station",103.9884873,1.3576001
"Changi Airport MRT Station",103.9884873,1.3576001
"Expo MRT Station",103.9614807,1.3344041
"Tanah Merah MRT Station",103.9464897,1.3272444
"Choa Chu Kang MRT Station",103.7443409,1.3853617
"Choa Chu Kang West MRT Station",103.7443409,1.3853617
"Tengah MRT Station",103.7373908,1.352631
"Corporation MRT Station",103.7130179,1.3528268
"Jurong West MRT Station",103.7058277,1.3385559
"Bahar Junction MRT Station",103.7034163,1.3462262
"Boon Lay MRT Station",103.7058277,1.3385559
"Tawas MRT Station",103.6934874,1.3509233
"Tengah Plantation MRT Station",103.7340544,1.3585237
"Tengah Park MRT Station",103.7373908,1.352631
"Bukit Batok West MRT Station",103.739577,1.3457239
"Toh Guan MRT Station",103.742607,1.3404357
"Jurong East MRT Station",103.7422572,1.3332111
"Jurong Town Hall MRT Station",103.7459618,1.3262765
"Pandan Reservoir MRT Station",103.7433983,1.3154014
"Enterprise MRT Station",103.7085115,1.3327191
"Tukang MRT Station",103.7091623,1.3254225
"Jurong Hill MRT Station",103.7100088,1.3189128
"Jurong Pier MRT Station",103.7103683,1.3130726
"Nanyang Gateway MRT Station",103.6831347,1.3483099
"Nanyang Crescent MRT Station",103.6803486,1.3480823
"Peng Kang Hill MRT Station",103.6789642,1.3418502
"Changi Airport Terminal 5 MRT Station",103.9884873,1.3576001
"Aviation Park MRT Station",104.0044268,1.3697629
"Loyang MRT Station",103.969857,1.3693497
"Pasir Ris East MRT Station",103.9493534,1.3731912
"Pasir Ris MRT Station",103.9493534,1.3731912
"Tampines North MRT Station",103.9387925,1.3699792
"Defu MRT Station",103.8925439,1.3713312
"Hougang MRT Station",103.8925439,1.3713312
"Serangoon North MRT Station",103.8727258,1.3708589
"Tavistock MRT Station",103.8644573,1.3704477
"Ang Mo Kio MRT Station",103.8495876,1.3699718
"Teck Ghee MRT Station",103.8433142,1.3643027
"Bright Hill MRT Station",103.8332327,1.3631946
"Riviera MRT Station",103.9160771,1.3944756
"Punggol MRT Station",103.9023559,1.40517
"Choa Chu Kang LRT Station",103.7443409,1.3853617
"South View LRT Station",103.7452805,1.38026
"Keat Hong LRT Station",103.749042,1.378616
"Teck Whye LRT Station",103.753679,1.376673
"Phoenix LRT Station",103.758011,1.3786156
"Bukit Panjang LRT Station",103.762459,1.3783155
"Petir LRT Station",103.7627994,1.3775591
"Pending LRT Station",103.771255,1.3761735
"Bangkit LRT Station",103.772575,1.380215
"Fajar LRT Station",103.7708787,1.3845327
"Segar LRT Station",103.769627,1.3877252
"Jelapang LRT Station",103.7645388,1.3867262
"Senja LRT Station",103.7623565,1.3828721
"Ten Mile Junction LRT Station",103.760368,1.380951
"Sengkang LRT Station",103.8954533,1.3916609
"Compassvale LRT Station",103.9004428,1.3945609
"Rumbia LRT Station",103.9059682,1.3915101
"Bakau LRT Station",103.9054232,1.3880083
"Kangkar LRT Station",103.9021709,1.3838818
"Ranggung LRT Station",103.8973965,1.3840514
"Cheng Lim LRT Station",103.893811,1.396058
"Farmway LRT Station",103.8892227,1.397164
"Kupang LRT Station",103.8812942,1.3982172
"Thanggam LRT Station",103.8756211,1.3973133
"Fernvale LRT Station",103.876277,1.3919361
"Layar LRT Station",103.8800435,1.3921192
"Tongkang LRT Station",103.8858646,1.3893307
"Renjong LRT Station",103.8905199,1.3867629
"Punggol LRT Station",103.9023559,1.40517
"Cove LRT Station",103.905932,1.399345
"Meridian LRT Station",103.9089515,1.3968422
"Coral Edge LRT Station",103.9126883,1.3937681
"Riviera LRT Station",103.9160771,1.3944756
"Kadaloor LRT Station",103.9165279,1.3995025
"Oasis LRT Station",103.9127361,1.4023045
"Damai LRT Station",103.9085794,1.405106
"Sam Kee LRT Station",103.9048987,1.4097548
"Teck Lee LRT Station",103.90658,1.412789
"Punggol Point LRT Station",103.9066696,1.4168786
"Samudera LRT Station",103.9021743,1.4159125
"Nibong LRT Station",103.9003211,1.4118539
"Sumang LRT Station",103.898605,1.4084152
"Soo Teck LRT Station",103.8970444,1.4044943
